id_libro|titulo|autor|año_publicacion|numero_paginas|editorial|sinopsis|portada|isbn|id_coleccion|num_coleccion|activo
350|Dura una eternidad y en un instante se acaba|Anne de Marchken|2024|142|Narrativa|La protagonista de esta historia estuvo viva y fue feliz, pero hace tiempo que apenas puede recordarlo. Habita un hotel atestado de otros no muertos como ella, huéspedes que también tuvieron una vida de la que no recuerdan casi nada. Ha olvidado su propio nombre y el de la persona a la que amó, y tan solo conserva recuerdos vagos, escenas de una felicidad pretérita que aparecen deslavazadas y poco a poco se van perdiendo, como las extremidades que se desprenden de su cuerpo de no muerta. Pero nuestra heroína se niega a dejar ir del todo el pasado, por lo que se lanza a la carretera en dirección al oeste, siempre hacia el oeste, en busca del lugar en el que amó y fue amada.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/350.jpg|9788410249387|||true
351|Las horas|Michael Cunningham|1998|304|Tusquets|En el Londres de los años veinte, Virginia Woolf empieza a concebir una nueva obra, la que será la célebre novela La señora Dalloway. En 1949, Laura Brown, una joven ama de casa de Los Angeles, prepara una tarta de cumpleaños para su marido con la ayuda de su hijo pequeño, Richie, mientras sólo piensa en seguir leyendo la novela de Virginia Woolf. En los años noventa, en Nueva York, Clarissa Vaughan compra flores para una fiesta en honor de Richard, un antiguo amigo enfermo de SIDA que ha recibido un importante premio literario.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/351.jpg|9788490668542|||true
352|Algún día este dolor te será útil|Peter Cameron|2007|246|Libros del Asteroide|James Sveck, el narrador de esta novela, es un adolescente inteligente y precoz, ha terminado el colegio y durante el verano trabaja en la galería de arte que su madre tiene en Manhattan y en la que casi nunca entra a nadie. Pese a haber sido admitido en la prestigiosa Universidad de Brown no está seguro de querer ir; lo que de verdad le gustaría es comprarse una casa en el campo y pasarse el día leyendo, sin ser molestado; detesta relacionarse con gente de su edad, a la que evita y con la que piensa que no tiene nada en común. |https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/352.jpg|9788492663545|||true
353|El cielo de la selva|Elaine Vilar Madruga|2023|352|Lava|"La selva es un dios hambriento. Uno que permite vivir a salvo en sus dominios pero exige el más alto de los precios a cambio. Su voracidad no termina nunca y aquellos que viven bajo su control deben entregarle a sus hijos como parte de un cíclico tributo caníbal.

En este cuento de terror caribeño, las madres son obligadas a criar a sus propios hijos como futuro alimento, en un sacrificio hecho de sangre y locura. Si se desea sobrevivir aquí, ninguna mujer puede decidir no ser madre. Y ninguna madre puede no convertirse en una mera productora de carne humana para que el sistema de ofrendas y retribuciones siga funcionando.

En un mundo despiadado de guerrilleros y narcos, la selva garantiza la seguridad a sus habitantes, quienes renuncian a cualquier tipo de derecho y esperanza en esta fábula terrible sobre la maternidad y el cuerpo de la mujer."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/353.jpg|9788412582024|||true
354|Han cantado bingo|Lana Corujo|2025|184|Reservoir Books|"Todo empieza con un algunas noches, en los diez minutos suspendidos antes de que Abuela regrese del bingo, dos hermanas salen a escondidas por la puerta de atrás hasta El Ahorcado —un volcán redondo como una panza bocarriba—, cuentan hasta tres y corren de vuelta sin mirar atrás. Sin embargo, una noche algo cambia… porque una vez traspasado el terreno de una infancia violenta, ¿cómo se mira el mundo?

En un cartón de bingo aparecen quince números —los mismos que las edades de la protagonista a lo largo de la novela, presentes como una mosca o una mariposa revoloteando sobre el título de cada capítulo—, y en esos diez minutos suspendidos que dura una partida, todo es posible. Han cantado bingo presenta una familia con un don que se hereda y se sufre, y una historia agreste como el rofe grueso de Lanzarote. Con un lenguaje juguetón y cautivador, cruel y bellísimo, Lana Corujo nos acerca a los silencios y la culpa, las verbenas, las heridas y la magia oscura que solo se teje entre dos hermanas que comparten un secreto."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/354.jpg|9788410352018|||true
355|El Power Ranger rosa|Christo Casas|2020|128|niños gratis|Un joven español da tumbos por Berlín. En su teléfono conviven apps para buscar piso, trabajo y sexo. Su abuela también emigró a Alemania, pero acabó volviendo al pueblo para formar una familia. Allí es testigo de cómo su nieto hace dos descubrimientos: que es marica y que es pobre.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/355.jpg|9788494933356|||true
356|No todo el mundo|Marta Jiménez Serrano|2023|212|Sexto Piso|Marcelo y Eloísa no lo saben, pero están abocados a dejarlo. Claudia y Fran piensan que esta vez todo será distinto. Nerea cree que no está enamorada de su profesor, y Luis, que se ha enamorado de su alumna. Eva no soporta tener que compartir a Pedro con la pequeña Rita en semanas alternas. Guille no sabe si le gusta Carmen o si la odia… Los relatos de No todo el mundo ofrecen una visión caleidoscópica del amor que nace y muere en la gran ciudad. Entre ilusiones y desengaños, nos sumergimos en una clarividente reflexión sobre la manera en que nos definen las relaciones que mantenemos y cómo encajamos nuestra singularidad en la mirada del otro. Con la elegancia y madurez narrativa que ya demostrara en Los nombres propios, Marta Jiménez Serrano construye en su segundo libro un mapa de la intimidad preciso, minucioso y delicado. Emotivo pero también irónico, unas veces radiante y otras agridulce, No todo el mundo funciona como un espejo en el que no podemos sino vernos reflejados y nos recuerda que todos, para bien o para mal, en algún momento hemos visto nuestra existencia sacudida por el implacable poder del amor y sus consecuencias.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/356.jpg|9788419261335|||true
357|La señora Dalloway|Virginia Woolf|1925|272|Debolsillo|"La señora Dalloway relata un día en la vida londinense de Clarissa, una dama de alta alcurnia casada con un diputado conservador y madre de una adolescente.

La historia comienza una soleada mañana de 1923 y termina esa misma noche, cuando empiezan a retirarse los invitados de una fiesta que se celebra en la mansión de los Dalloway. Aunque en el curso del día acaece un hecho trágico -el suicidio de un joven que volvió de la guerra psíquicamente perturbado-, lo esencial de la obra estriba en que los sucesos están narrados desde la mente de los personajes, con un lenguaje capaz de dibujar los meandros y ritmos escurridizos de la conciencia y de expresar la condición de la mujer de un modo a la vez íntimo y objetivo."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/357.jpg|9788499899701|||true
358|La tos|Alberto Otto|2024|208|Caballo de Troya|"Una tos persigue a un hombre desde la infancia. Es una tos que flota tras el, controlando sus pasos. Para el la vida es llevar esa tos detrás y obedecerla. Siempre perseguido, siempre acompañado.

Nos narra su historia la persona que ha convivido con ese hombre y con esa tos sin poder oírla jamás, alguien que con portentosa memoria nos desvela un discurrir de paseos, meriendas y recados.

La tos es una fábula domestica que nos introduce en la vida de dos personas que parecen habitar fuera de este tiempo, con sus reglas, sus palabras, sus silencios, mostrándonos una existencia simple y aterradora."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/358.jpg|9788417417703|||true
359|El ataque de las cabras|Laura Chivite|2025|179|Random House|"Tras una década sin saber nada de ella, la narradora de esta novela sorprende a Tía Lidia sentada en una cafetería de Madrid. Ese momento, como una aparición fantasmal, desencadena una serie de recuerdos, y los dos años que la protagonista convivió con su tía caen en cascada.

El ataque de las cabras es una historia de crecimiento, pero también una crónica familiar que hará las delicias del lector. Con un flujo narrativo que alterna el desarrollo emocional típico de los primeros años de juventud con las hilarantes fábulas de una cabra insolente, la narradora irá descubriendo poco a poco tragicómicos secretos familiares que le permitirán entender las rarezas de su familia."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/359.jpg|9788439744481|||true
360|Seismil|Laura C Vela|2025|168|niños gratis|Seismil es la historia particular de una reconstrucción. Como cuando te entran ladrones en casa. Mirando todas tus cosas tiradas por el suelo parece que una mirase su vida por primera vez y extraña su propia casa. Reflexionas sobre tu historia, sobre los que te rodean, te preguntas quién eres y te das cuenta de que tienes por delante el camino largo y trabajoso de subir a una montaña.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/360.jpg|9788412905922|||true
361|Vallesordo|Jonathan Arribas|2025|216|Libros del Asteroide|"Nico es un niño que vive en un pueblo de Zamora. Juega a polis y cacos con los amigos, va en bici, pasa tiempo con su perra, La Yesi, se aburre y se divierte en el colegio, le duele la barriga, odia a los mastines del pastor, que le ladran sin parar, y le gusta mucho ensayar coreos.

Por las tardes, a la hora de la siesta, ve Fama, ¡a bailar! y manda ánimos a Yure, su favorita, que es de Canarias y tiene pelo de leona. Cuando aprende nuevos pasos de baile se los enseña enseguida a sus amigos, Izan y Telma. Nico siente cariño hacia ellos pero también rabia, y enfado, y algo que le da cosquillas y no sabe lo que es."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/361.jpg|9788410178366|||true
362|La próxima vez que te vea, te mato|Paulina Flores|2025|200|Anagrama|"Javiera es una joven chilena que ha llegado a Barcelona gracias a una beca de posgrado en Literatura. Estudiar es el pretexto más decente, y genuino, que ha encontrado para dejar su país y descubrir el hemisferio del bienestar. Pero la disponibilidad apabullante de libros en la biblioteca y de papel higiénico en los supermercados se ve contrarrestada por unas condiciones habitacionales tan desastrosas como las del Cono Sur, aunque el doble de caras.

De habitación en habitación, Javiera acabará instalándose en un piso compartido en el que vive Manuel, un peruano cuyo signo zodiacal se rige por Venus, que toca el bajo en dos bandas de punk y escribe una tesis de pregrado sobre los boleros en el melodrama de Almodóvar. Hará falta menos de una semana para que Javiera caiga rendida ante los encantos de su compañero, junto al cual se le revelará una de las mayores sorpresas que le depara la vida las relaciones no monógamas. Pero pronto Javiera se dará cuenta de que, quizá, solo se entrega al amor libre para evitar la cronología lineal e irreversible de la monogamia, una especie de obsolescencia programada que termina en tedio, en engaños o en ambos.

Con la entrada en escena de Laura y Armonía, con quienes Manuel mantiene una relación a tres, Javiera se adentrará en una espiral de celos e inseguridades que, sumada a su temeridad y a su tendencia innata a lo absurdo, convertirá a esa amante inocua y discreta en una femme fatale de manual…"|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/362.jpg|9788433929679|||true
363|Cauterio|Lucía Lijtmaer|2022|222|Anagrama|Es el verano de 2014. Una mujer joven que acaba de ser abandonada por su pareja huye de Barcelona a Madrid con un secreto y la convicción de que el apocalipsis se acerca. Cuatro siglos antes, otra mujer, Deborah Moody –quien pasó a la historia como «la mujer más peligrosa del mundo»–, se ve obligada a emigrar a las colonias de América del Norte cargando a su vez con otro secreto, muy distinto. ¿Qué tienen en común estas dos mujeres? ¿Por qué han decidido alejarse de aquello que conocen y empezar de nuevo?|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/363.jpg|9788433999467|||true
364|Las vírgenes suicidas|Jeffrey Eugenides|1993|256|Anagrama|"En menos de un año y medio, las cinco hermanas Lisbon, adolescentes entre trece y diecisiete años, se suicidaron.
Los jovencitos del barrio habían estado siempre fascinados por esas inalcanzables jóvenes en flor, y veinte años después, aquellos chicos ya en la frontera de la mediana edad, intentan desentrañar el enigma de aquellas lolitas muertas que siguen fascinándolos."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/364.jpg|9788433966827|||true
365|Dune|Frank Herbert|1965|784|Debolsillo|"En el desértico planeta Arrakis, el agua es el bien más preciado y llorar a los muertos, el símbolo de máxima prodigalidad. Pero algo hace de Arrakis una pieza estratégica para los intereses del Emperador, las Grandes Casas y la Cofradía, los tres grandes poderes de la galaxia. Arrakis es el único origen conocido de la melange, preciosa especia y uno de los bienes más codiciados del universo.

Al duque Leto Atreides se le asigna el gobierno de este mundo inhóspito, habitado por los indómitos Fremen y monstruosos gusanos de arena de centenares de metros de longitud. Sin embargo, cuando la familia es traicionada, su hijo y heredero, Paul, emprenderá un viaje hacia un destino más grande del que jamás hubiese podido soñar."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/365.jpg|9788466353779|39|1|true
366|El mesías de Dune|Frank Herbert|1969|300|Debolsillo|"Doce años después de su victoria, Paul Atreides reina como emperador del planeta Arrais, también llamado Dune. Pero su éxito ha llevado la guerra a todo el universo conocido. A pesar de haberse convertido en la persona más poderosa existente, Paules incapaz de poner fin a la lucha.

Los grandes intereses económicos, políticos y religiosos sacuden los espacios interestelares. Mientras sus antiguos aliados conspiran para destronarlo y su propia consorte actúa en su contra, Paul acepta un regalo de los tleilaxu con la esperanza de encontrar paz y amistad en medio de la traición. Pero este acto hace que pierda el apoyo de su propia gente, su verdadera fuente de poder. Perderlos podría derribar su imperio. Paul se verá obligado a elegir entre su trono, su esposa, su pueblo, su futuro... y el de todo el universo."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/366.jpg|9788466356961|39|2|true
367|Hijos de Dune|Frank Herbert|1976|601|Debolsillo|"Leto Atreides, el hijo de Paul -el mesías de una religión que arrasó el universo, el mártir que, ciego, se adentró en el desierto para morir-, tiene ahora nueve años. Pero es mucho más que un niño, porque dentro de él laten miles de vidas que lo arrastran a un implacable destino. Él y su hermana gemela, bajo la regencia de su tía Alia, gobiernan un planeta que se ha convertido en el eje de todo el universo. Arrakis, más conocido como Dune.

Y en este planeta, centro de las intrigas de una corrupta clase política y sometido a una sofocante burocracia religiosa, aparece de pronto un predicador ciego, procedente del desierto. ¿Es realmente Paul Atreides, que regresa de entre los muertos para advertir a la humanidad del peligro más abominable?"|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/367.jpg|9788466357005|39|3|true
368|Dios emperador de Dune|Frank Herbert|1981|568|Debolsillo|Esta cuarta entrega de la saga «Dune» centra su trama en la figura mesiánica de Leto Atreides II (hijo de Paul Atreides, héroe cuya estirpe hunde sus raíces en la legendaria casa griega de los Atridas) y nos lleva, a través de diversos dilemas éticos, a comprender los mitos que necesita la humanidad y a los héroes que los encarnan. El futuro, en el mundo de Dune, pertenece solo a los que son capaces de pensar por sí mismos.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/368.jpg|9788466357388|39|4|true
369|Herejes de Dune|Frank Herbert|1984|568|Debolsillo|"Esta quinta entrega de la serie prosigue con las aventuras de la estirpe de los Atreides en el fascinante planeta de arena. Nos hallamos en el futuro respecto a la acción de Dios emperador de Dune.

La expansión galáctica que siguió a la muerte de Leto ha terminado. Todos regresan al planeta madre, convertido de nuevo en el mundo inhóspito y seco de sus orígenes. El delicado equilibro entre las antiguas fuerzas está a punto de romperse. En este marco aparece un nuevo personaje: Sheeana, una chica que tiene el poder de invocar, controlar y conducir a Shaihulud, el gigantesco gusano de arena..."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/369.jpg|9788466359399|39|5|true
370|Casa Capitular Dune|Frank Herbert|1985|640|Debolsillo|"Las Honorables Madres se enfrentan, con sus terribles poderes, a la secular Bene Gesserit. Las revenidas Madres, ocultas y fortificadas en su planeta Casa Capitular, intentan revivir el viejo orden que les dio su antiguo poder en todo el universo. Un ghola de Miles Teg está siendo adiestrado para superar incluso a su poderoso antecesor.

La unión de Duncan Idaho y Murbella, cautivos ambos en la no-nave, puede arrojar luz sobre el traumático fenómeno de la Dispersión."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/370.jpg|9788466359450|39|6|true
371|El verano en que me enamoré|Jenny Han|2009|272|Destino|Belly nunca ha sido la clase de chica a la que le pasan cosas. Año tras año, sus vacaciones transcurren en la casa de la playa pero los chicos apenas se dan cuenta de lo mucho que se fija en ellos. Cada verano, Belly desea que eso cambie. Y, esta vez, lo hará: éste será el verano en que Belly se volverá guapa, el verano en que se enamorará… aunque también será el verano en el que todo cambiará. Para bien, y para mal.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/371.jpg|9788408007838|40|1|true
372|No hay verano sin ti|Jenny Han|2010|272|Destino|Año tras año, Belly espera con impaciencia la llegada de las vacaciones para reencontrarse con Conrad y Jeremiah en la casa de la playa. Pero este verano no podrá ir. No después de que la madre de los chicos volviera a enfermar y de que Conrad cambiara. Todo lo que el verano signifi caba se ha esfumado y Belly está deseando que acabe. Hasta que recibe una llamada inesperada que la convence de que aún podría volver a ser como antes. Y eso sólo puede ocurrir en un lugar…|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/372.jpg|9788408007463|40|2|true
373|Siempre nos quedará el verano|Jenny Han|2011|276|Destino|Belly sólo ha querido a dos chicos en su vida. Y ambos se apellidan Fisher. Tras salir con Jeremiah durante los últimos dos años, está casi segura de que es su alma gemela. En cambio, Conrad no ha superado el error de haberla dejado escapar, así que cuando Belly y Jere deciden dar un paso más en su relación, sabe que no le queda más remedio que hablar ahora o callar para siempre. Decida lo que decida, Belly deberá enfrentarse a lo inevitable: tendrá que romperle el corazón a uno de los dos.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/373.jpg|9788408115311|40|3|true
374|El viaje de Shuna|Hayao Miyazaki|1983|160|Salamandra|Del multipremiado cineasta Miyazaki, llega una obra originalmente publicada en 1983 y hasta ahora inédita en España que se alza como una joya imprescindible para todo fan de Miyazaki. Shuna, joven heredero de una tierra hostil y baldía, pasa los días observando con desesperación cómo su gente trabaja hasta el agotamiento cosechando el poco grano que crece en sus campos. Un día, un misterioso anciano llega a sus tierras tras un largo viaje y, moribundo, le habla de unas semillas doradas con las que podría devolver la abundancia a sus cosechas. Sin embargo, tendrá que pagar un alto precio si quiere encontrarlas, pues las semillas están en el lugar donde nace la luna y regresa a morir, donde la tierra anuncia su fin, un lugar del que nunca nadie ha regresado. Shuna, esperanzado ante la idea de poner fin a la hambruna de su pueblo, emprende un peligroso viaje hacia el oeste.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/374.jpg|9788419409249|||true
375|Cónclave|Robert Harris|2016|250|Grijalbo|"El Papa ha muerto.

En la Capilla Sixtina, a puerta cerrada, ciento dieciocho cardenales procedentes de todos los rincones del globo emitirán su voto en la elección más secreta del mundo.

Son hombres de fe. Pero tienen ambiciones. Y rivales.

En las próximas setenta y dos horas uno de ellos se convertirá en el líder espiritual con más poder de la tierra."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/375.jpg|9788425354854|||true
376|Asesinato para principiantes|Holly Jackson|2019|432|Crossbooks|"Hace cinco años, la estudiante Andie Bell fue asesinada por Sal Singh. La policía sabe que fue él. Sus compañeros también. Todo el mundo lo sabe.

Pero Pippa ha crecido en la misma ciudad que ha sido y no lo tiene tan claro... Decidida a desenterrar la verdad, Pippa convierte este asesinato en el tema de su proyecto de final de curso. Poco a poco, empezará a descubrir secretos que alguien se ha empeñado en ocultar. Si el asesino sigue suelto ¿qué será capaz de hacer para mantener a Pippa alejada de la verdad?"|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/376.jpg|9788408223122|41|1|true
377|Desaparición para expertos|Holly Jackson|2020|392|Crossbooks|"Pippa no quiere dedicarse a la investigación: el precio a pagar es demasiado alto. Después de resolver el asesinato de Andie Bell, Pippa decidió cerrar esa etapa para siempre. Y, aunque el pódcast que grabó con Ravi sobre el caso se ha hecho viral, insiste en que sus días de detective quedaron atrás…

O eso es lo que ella cree. Porque cuando Jamie Reynols desaparece y la policía no logra encontrarlo, a Pippa no le queda más remedio que volver a las andadas… Pero esta vez, todo el mundo la vigila.

Alguien ha desaparecido. Nadie habla. Pero todos escuchan…"|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/377.jpg|9788408241621|41|2|true
378|Venganza para víctimas|Holly Jackson|2021|500|Crossbooks|"Pip está acostumbrada a recibir amenazas. Tiene un podcast de true crime que se ha vuelto viral y, además, su trabajo como investigadora le ha supuesto crearse algún que otro enemigo de más. Pero de entre todos esos mensajes que le llegan, hay unos que le preocupan. Se repiten constantemente. Tan solo le hacen una pregunta, siempre la misma: «¿Quién te buscará cuando seas tú la que desaparezca?»

Sus sospechas se confirman cuando se da cuenta de que, quien le envía esos anónimos, ha pasado de amenazarla a perseguirla. Y todo irá a peor cuando encuentre similitudes entre la forma de actuar de su acosador y un asesino que, en teoría, está en la cárcel desde hace años… O ¿puede ser que un inocente esté entre rejas y el asesino ande suelto? Sea como sea, Pip debe encontrar las respuestas necesarias o, esta vez sí, será ella la que desaparecerá…"|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/378.jpg|9788408254362|41|3|true
379|Quicksilver|Callie Hart|2024|696|Faeris|"A la joven Saeris Fane se le da bien guardar secretos. Nadie está al tanto de los poderes que posee ni de que lleva toda la vida robando para sobrevivir y escamoteando de los depósitos de la Reina Imperecedera. En una tierra de desiertos implacables hay pocas cosas que una chica no esté dispuesta a hacer a cambio de un vaso de agua. Sin embargo, todo secreto es como un nudo: tarde o temprano está destinado a desatarse.

Cuando Saeris se enfrenta cara a cara con la Muerte encarnada, acaba abriendo sin querer un portal entre reinos que la transporta a una tierra de hielo y nieve. Los faes siempre han pertenecido al territorio de las leyendas, de los mitos, de las pesadillas... pero resulta que son reales. Y Saeris ha aterrizado en medio de un conflicto que lleva en marcha desde hace siglos. Un conflicto que podría costarle la vida.

Saeris, la primera de su especie en poner un pie en las montañas heladas de Yvelia desde hace más de mil años, acaba sellando por error un pacto con Kingfisher, un atractivo guerrero fae que tiene sus propios secretos y perversos planes. Kingfisher está dispuesto a usar la magia alquímica de Saeris para proteger a su pueblo, sin importar el precio que haya que pagar... o quién tenga que pagarlo. La Muerte encarnada tiene un Kingfisher de Puerta Ajún. Es un guerrero con un pasado turbio y un temperamento repugnante. Pero también es el único modo que tiene Saeris de volver a casa."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/379.jpg|9788419988515|||true
380|Una corte de rosas y espinas|Sarah J Maas|2015|456|Planeta|Cuando la cazadora de diecinueve años Feyre mata a un lobo en el bosque, una criatura bestial irrumpe en su casa para exigir una retribución. Trasladada a una tierra mágica y engañosa que solo conoce a través de leyendas, Feyre descubre que su captor no es un animal, sino Tamlin: una criatura inmortal y letal que alguna vez reinó en su mundo. Mientras Feyre vive en su castillo, lo que siente por Tamlin muta de una hostilidad helada a una pasión ardiente y feroz, a pesar de todas las mentiras y advertencias a las que queda expuesta en ese mundo fantástico, bello y peligroso. No obstante, una vil sombra ancestral sobre la tierra de los inmortales crece día a día, y Feyre debe encontrar la forma de detenerla... o condenar a Tamlin –y a su mundo– para siempre.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/380.jpg|9789504974574|42|1|true
381|Una corte de niebla y furia|Sarah J Maas|2016|704|Planeta|Tras haber superado más pruebas de lo que un corazón humano puede soportar, Feyre regresa a la Corte Primavera con los poderes de una alta fae. Sin embargo, no consigue olvidar los crímenes que debió cometer para salvar a Tamlin y a su pueblo, ni el perverso pacto que cerró con Rhysand, el alto lord de la temible Corte Noche. Mientras Feyre es arrastrada hacia el interior de la oscura red política y pasional de Rhysand, una guerra inminente acecha y un mal mucho más peligroso que cualquier reina amenaza con destruir todo lo que Feyre alguna vez intentó proteger. Ella podría ser la clave para detenerlo, pero solo si consigue dominar sus nuevos dones, sanar su alma partida en dos y decidir su futuro y el de todo un mundo en crisis.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/381.jpg|9789504953388|42|2|true
382|Una corte de alas y ruina|Sarah J Maas|2017|800|Planeta|"Feyre regresa a la Corte Primavera, decidida a reunir información sobre los planes de Tamlin y del rey invasor que amenaza con destruir Prythian. Para esto deberá someterse a un letal y peligroso juego de engaño, en el que un simple error podría condenar no solo a Feyre, sino también a todo el mundo a su alrededor.

A medida que la guerra avanza sin tregua, Feyre deberá posicionarse como una alta fae y luchar por dominar sus dones mágicos; tendrá que determinar en cuáles de los deslumbrantes altos lores puede confiar y salir a buscar aliados en los lugares más inesperados."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/382.jpg|9789504974598|42|3|true
383|Una corte de hielo y estrellas|Sarah J Maas|2019|265|Planeta|"Feyre, Rhys y su círculo más íntimo de amigos están muy ocupados reconstruyendo la Corte Noche y el vasto mundo que la rodea. Pero el Solsticio de invierno finalmente se acerca, y con él, cierto alivio ganado con mucho esfuerzo. No obstante, esta atmósfera festiva no conseguirá detener las sombras del pasado que acechan sin tregua.

Mientras Feyre transita su primer Solsticio de invierno como alta fae, descubre que sus seres queridos tienen más heridas de las que había imaginado: cicatrices que impactarán de manera irrefrenable en el futuro de su corte."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/383.jpg|9789504974604|42|4|true
384|Una corte de llamas plateadas|Sarah J Maas|2021|908|Planeta|"Desde que fue forzada a meterse en el Caldero y se convirtió en alta fae en contra de su voluntad, Nesta Archeron lucha por encontrar su propio lugar dentro del extraño y letal mundo en el que habita. A su temperamento irascible se suma la dificultad para superar los horrores de la guerra con Hybern y todo lo que perdió en ella.

Mientras que Cassian, miembro de la Corte Noche de Rhysand y Feyre, es designado para entrenar a la incontrolable Nesta y entre ellos se enciende el más ardiente de los fuegos, las traidoras reinas humanas forjan una nueva y peligrosa alianza que amenaza la frágil paz establecida entre los reinos. Y la clave para detenerlas podría depender de que Cassian y Nesta logren superar sus inquietantes pasados.

En un mundo arrasado por la guerra, Nesta y Cassian deberán enfrentarse tanto a sus monstruos interiores como a los que acechan en el exterior, y buscarán la aceptación –y la curación– en brazos del otro."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/384.jpg|9789504975021|42|5|true
385|Trono de cristal|Sarah J Maas|2012|492|Hidra|En las tenebrosas minas de sal de Endovier, una muchacha de dieciocho años cumple cadena perpetua. Es una asesina profesional, la mejor en lo suyo, pero ha cometido un error fatal. La han capturado. El joven capitán Westfall le ofrece un trato: la libertad a cambio de un enorme sacrificio. Celaena debe representar al príncipe en un torneo a muerte, en el que deberá luchar con los asesinos y ladrones más peligrosos del reino. Viva o muerta, Celaena será libre. Tanto si gana como si pierde, está a punto de descubrir su verdadero destino. Pero ¿qué pasará entretanto con su corazón de asesina?|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/385.jpg|9788410163706|43|1|true
386|Corona de medianoche|Sarah J Maas|2013|512|Hidra|Celaena Sardothien se ha convertido en la campeona del rey, aunque dista mucho de ser leal a la Corona. El rey es perverso, y Celaena, atrapada en la red de intrigas y misterios del castillo de cristal, no puede confiar en nadie, ni siquiera en el príncipe Dorian, en el capitán de la guardia, Chaol, o en su amiga, la princesa Nehemia. Cuando algo absolutamente inesperado suceda, Celaena se verá obligada a decidir de una vez por todas a quién ofrecerle su lealtad? y por quién luchar.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/386.jpg|9788410163713|43|2|true
387|Heredera de fuego|Sarah J Maas|2014|669|Hidra|Como asesina del rey, Celaena Sardothien está obligada a servir al tirano que asesinó a su mejor amiga. Pero se ha prometido a sí misma que se lo hará pagar. Las respuestas que Celaena necesita para destruir al rey se encuentran más allá del mar, en Wendlyn. Y Chaol, capitán de la guardia real, ha puesto su futuro en peligro al enviarla allí.Y mientras Celaena busca su destino en Wendlyn, una nueva amenaza se prepara para asaltar los cielos. ¿Encontrará Celaena las fuerzas necesarias no solo para ganar sus propias batallas, sino para ir a una guerra que podría poner a prueba la lealtad hacia los suyos y enfrentarla a aquellos que han llegado a convertirse en sus seres más queridos?|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/387.jpg|9788410163645|43|3|true
