id_usuario|id_libro|estado_lectura|fecha_inicio|fecha_fin|progreso|calificacion|reseña|tipo_progreso
91|425|2|01/06/2025|05/06/2025|100|3||porcentaje
91|428|2|01/06/2025|05/06/2025|100|4||porcentaje
91|429|2|01/06/2025|05/06/2025|100|3.3||porcentaje
91|430|2|01/06/2025|05/06/2025|100|3.2||porcentaje
91|436|2|01/06/2025|05/06/2025|100|3.9||porcentaje
91|437|2|01/06/2025|05/06/2025|100|3||porcentaje
91|440|2|01/06/2025|05/06/2025|100|3.4||porcentaje
91|446|2|01/06/2025|05/06/2025|100|3.2||porcentaje
91|447|2|01/06/2025|05/06/2025|100|3.5||porcentaje
92|319|2|01/06/2025|05/06/2025|100|3.8||porcentaje
92|322|2|01/06/2025|05/06/2025|100|3.3||porcentaje
92|324|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|326|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|328|2|01/06/2025|05/06/2025|100|3.3||porcentaje
92|333|2|01/06/2025|05/06/2025|100|4.3||porcentaje
91|398|2|01/06/2025|05/06/2025|100|4||porcentaje
91|404|2|01/06/2025|05/06/2025|100|5||porcentaje
91|411|2|01/06/2025|05/06/2025|100|4.6||porcentaje
91|422|2|01/06/2025|05/06/2025|100|4.9||porcentaje
91|423|2|01/06/2025|05/06/2025|100|5||porcentaje
91|424|2|01/06/2025|05/06/2025|100|4.9||porcentaje
91|426|2|01/06/2025|05/06/2025|100|4.2||porcentaje
91|438|2|01/06/2025|05/06/2025|100|4.7||porcentaje
91|448|2|01/06/2025|05/06/2025|100|4.8||porcentaje
91|449|2|01/06/2025|05/06/2025|100|4.9||porcentaje
92|318|2|01/06/2025|05/06/2025|100|4.9||porcentaje
92|323|2|01/06/2025|05/06/2025|100|4.2||porcentaje
92|327|2|01/06/2025|05/06/2025|100|4.6||porcentaje
92|336|2|01/06/2025|05/06/2025|100|4||porcentaje
92|352|2|01/06/2025|05/06/2025|100|2.8||porcentaje
92|337|2|01/06/2025|05/06/2025|100|2.6||porcentaje
92|338|2|01/06/2025|05/06/2025|100|2.8||porcentaje
92|342|2|01/06/2025|05/06/2025|100|2.2||porcentaje
92|344|2|01/06/2025|05/06/2025|100|2.4||porcentaje
92|346|2|01/06/2025|05/06/2025|100|2.5||porcentaje
92|349|2|01/06/2025|05/06/2025|100|2.1||porcentaje
92|350|2|01/06/2025|05/06/2025|100|4||porcentaje
92|365|2|01/06/2025|05/06/2025|100|2.7||porcentaje
92|356|2|01/06/2025|05/06/2025|100|2.1||porcentaje
92|357|2|01/06/2025|05/06/2025|100|2.9||porcentaje
92|359|2|01/06/2025|05/06/2025|100|2.5||porcentaje
92|360|2|01/06/2025|05/06/2025|100|2.3||porcentaje
92|361|2|01/06/2025|05/06/2025|100|2.1||porcentaje
92|368|2|01/06/2025|05/06/2025|100|2.7||porcentaje
92|369|2|01/06/2025|05/06/2025|100|2.9||porcentaje
92|377|2|01/06/2025|05/06/2025|100|2.1||porcentaje
92|378|2|01/06/2025|05/06/2025|100|2.9||porcentaje
92|388|2|01/06/2025|05/06/2025|100|3.2||porcentaje
92|340|2|01/06/2025|05/06/2025|100|3.6||porcentaje
92|345|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|354|2|01/06/2025|05/06/2025|100|3.4||porcentaje
92|355|2|01/06/2025|05/06/2025|100|3.4||porcentaje
92|364|2|01/06/2025|05/06/2025|100|3.9||porcentaje
92|366|2|01/06/2025|05/06/2025|100|3.7||porcentaje
92|367|2|01/06/2025|05/06/2025|100|3||porcentaje
92|370|2|01/06/2025|05/06/2025|100|3.2||porcentaje
92|371|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|376|2|01/06/2025|05/06/2025|100|3.2||porcentaje
92|380|2|01/06/2025|05/06/2025|100|3.4||porcentaje
92|382|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|386|2|01/06/2025|05/06/2025|100|3.9||porcentaje
92|387|2|01/06/2025|05/06/2025|100|3.3||porcentaje
92|391|2|01/06/2025|05/06/2025|100|3.3||porcentaje
92|392|2|01/06/2025|05/06/2025|100|3.2||porcentaje
92|396|2|01/06/2025|05/06/2025|100|3.8||porcentaje
92|397|2|01/06/2025|05/06/2025|100|3.9||porcentaje
92|399|2|01/06/2025|05/06/2025|100|3.9||porcentaje
92|406|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|410|2|01/06/2025|05/06/2025|100|3.7||porcentaje
92|353|2|01/06/2025|05/06/2025|100|4.2||porcentaje
92|374|2|01/06/2025|05/06/2025|100|4.2||porcentaje
92|375|2|01/06/2025|05/06/2025|100|4.6||porcentaje
92|381|2|01/06/2025|05/06/2025|100|4||porcentaje
92|385|2|01/06/2025|05/06/2025|100|4.4||porcentaje
92|393|2|01/06/2025|05/06/2025|100|4.7||porcentaje
92|398|2|01/06/2025|05/06/2025|100|4.4||porcentaje
92|404|2|01/06/2025|05/06/2025|100|4.4||porcentaje
92|411|2|01/06/2025|05/06/2025|100|2.5||porcentaje
93|352|2|01/06/2025|05/06/2025|100|2.5||porcentaje
92|416|2|01/06/2025|05/06/2025|100|3||porcentaje
92|417|2|01/06/2025|05/06/2025|100|2.7||porcentaje
92|419|2|01/06/2025|05/06/2025|100|2.2||porcentaje
92|431|2|01/06/2025|05/06/2025|100|2.6||porcentaje
92|432|2|01/06/2025|05/06/2025|100|2.9||porcentaje
92|435|2|01/06/2025|05/06/2025|100|2.2||porcentaje
92|439|2|01/06/2025|05/06/2025|100|2.4||porcentaje
92|441|2|01/06/2025|05/06/2025|100|2.8||porcentaje
92|442|2|01/06/2025|05/06/2025|100|2.1||porcentaje
92|445|2|01/06/2025|05/06/2025|100|3||porcentaje
92|450|2|01/06/2025|05/06/2025|100|2.1||porcentaje
93|320|2|01/06/2025|05/06/2025|100|2.2||porcentaje
93|321|2|01/06/2025|05/06/2025|100|2.3||porcentaje
93|325|2|01/06/2025|05/06/2025|100|2.4||porcentaje
93|329|2|01/06/2025|05/06/2025|100|2.9||porcentaje
93|331|2|01/06/2025|05/06/2025|100|2.1||porcentaje
93|332|2|01/06/2025|05/06/2025|100|3.2||porcentaje
92|412|2|01/06/2025|05/06/2025|100|3||porcentaje
92|413|2|01/06/2025|05/06/2025|100|3.2||porcentaje
92|425|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|428|2|01/06/2025|05/06/2025|100|3.9||porcentaje
92|429|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|430|2|01/06/2025|05/06/2025|100|3.4||porcentaje
92|436|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|437|2|01/06/2025|05/06/2025|100|4||porcentaje
92|440|2|01/06/2025|05/06/2025|100|3.1||porcentaje
92|446|2|01/06/2025|05/06/2025|100|3.6||porcentaje
92|447|2|01/06/2025|05/06/2025|100|3.1||porcentaje
93|319|2|01/06/2025|05/06/2025|100|3.7||porcentaje
93|322|2|01/06/2025|05/06/2025|100|3.4||porcentaje
93|324|2|01/06/2025|05/06/2025|100|3.6||porcentaje
93|326|2|01/06/2025|05/06/2025|100|3.7||porcentaje
93|328|2|01/06/2025|05/06/2025|100|3.7||porcentaje
93|333|2|01/06/2025|05/06/2025|100|3.2||porcentaje
93|335|2|01/06/2025|05/06/2025|100|3.5||porcentaje
93|340|2|01/06/2025|05/06/2025|100|3.1||porcentaje
93|345|2|01/06/2025|05/06/2025|100|4.7||porcentaje
92|422|2|01/06/2025|05/06/2025|100|4.4||porcentaje
92|423|2|01/06/2025|05/06/2025|100|4.6||porcentaje
92|424|2|01/06/2025|05/06/2025|100|4.4||porcentaje
92|426|2|01/06/2025|05/06/2025|100|5||porcentaje
92|438|2|01/06/2025|05/06/2025|100|4.7||porcentaje
92|448|2|01/06/2025|05/06/2025|100|4.1||porcentaje
92|449|2|01/06/2025|05/06/2025|100|4.2||porcentaje
93|318|2|01/06/2025|05/06/2025|100|4.3||porcentaje
93|323|2|01/06/2025|05/06/2025|100|4.8||porcentaje
93|327|2|01/06/2025|05/06/2025|100|4.5||porcentaje
93|336|2|01/06/2025|05/06/2025|100|2.7||porcentaje
93|356|2|01/06/2025|05/06/2025|100|2.4||porcentaje
93|357|2|01/06/2025|05/06/2025|100|2.3||porcentaje
93|359|2|01/06/2025|05/06/2025|100|2.7||porcentaje
93|360|2|01/06/2025|05/06/2025|100|2.3||porcentaje
93|361|2|01/06/2025|05/06/2025|100|2||porcentaje
93|368|2|01/06/2025|05/06/2025|100|2.4||porcentaje
93|369|2|01/06/2025|05/06/2025|100|2.1||porcentaje
93|377|2|01/06/2025|05/06/2025|100|2.4||porcentaje
93|378|2|01/06/2025|05/06/2025|100|2.8||porcentaje
93|388|2|01/06/2025|05/06/2025|100|2.8||porcentaje
93|389|2|01/06/2025|05/06/2025|100|2.9||porcentaje
93|394|2|01/06/2025|05/06/2025|100|2.4||porcentaje
93|395|2|01/06/2025|05/06/2025|100|2.6||porcentaje
93|402|2|01/06/2025|05/06/2025|100|2.9||porcentaje
93|403|2|01/06/2025|05/06/2025|100|2.6||porcentaje
93|407|2|01/06/2025|05/06/2025|100|2.8||porcentaje
93|408|2|01/06/2025|05/06/2025|100|2.2||porcentaje
93|416|2|01/06/2025|05/06/2025|100|3.2||porcentaje
93|354|2|01/06/2025|05/06/2025|100|3.7||porcentaje
93|355|2|01/06/2025|05/06/2025|100|3.8||porcentaje
93|364|2|01/06/2025|05/06/2025|100|3.6||porcentaje
93|366|2|01/06/2025|05/06/2025|100|3.2||porcentaje
93|367|2|01/06/2025|05/06/2025|100|3.6||porcentaje
93|370|2|01/06/2025|05/06/2025|100|3.8||porcentaje
93|371|2|01/06/2025|05/06/2025|100|3.5||porcentaje
93|376|2|01/06/2025|05/06/2025|100|3.7||porcentaje
93|380|2|01/06/2025|05/06/2025|100|3.5||porcentaje
93|382|2|01/06/2025|05/06/2025|100|3.4||porcentaje
93|386|2|01/06/2025|05/06/2025|100|3.6||porcentaje
93|387|2|01/06/2025|05/06/2025|100|4||porcentaje
93|391|2|01/06/2025|05/06/2025|100|3.2||porcentaje
93|392|2|01/06/2025|05/06/2025|100|3.4||porcentaje
93|396|2|01/06/2025|05/06/2025|100|3.2||porcentaje
93|397|2|01/06/2025|05/06/2025|100|3.3||porcentaje
93|399|2|01/06/2025|05/06/2025|100|3.5||porcentaje
93|406|2|01/06/2025|05/06/2025|100|3.2||porcentaje
93|410|2|01/06/2025|05/06/2025|100|3.1||porcentaje
93|412|2|01/06/2025|05/06/2025|100|4.7||porcentaje
93|365|2|01/06/2025|05/06/2025|100|4.6||porcentaje
93|374|2|01/06/2025|05/06/2025|100|4.1||porcentaje
93|375|2|01/06/2025|05/06/2025|100|5||porcentaje
93|381|2|01/06/2025|05/06/2025|100|5||porcentaje
93|385|2|01/06/2025|05/06/2025|100|4.3||porcentaje
93|393|2|01/06/2025|05/06/2025|100|4.5||porcentaje
93|398|2|01/06/2025|05/06/2025|100|4.7||porcentaje
93|404|2|01/06/2025|05/06/2025|100|4.2||porcentaje
93|411|2|01/06/2025|05/06/2025|100|4.6||porcentaje
93|422|2|01/06/2025|05/06/2025|100|4.1||porcentaje
93|423|2|01/06/2025|05/06/2025|100|4.8||porcentaje
93|424|2|01/06/2025|05/06/2025|100|4.2||porcentaje
93|426|2|01/06/2025|05/06/2025|100|3||porcentaje
94|352|2|01/06/2025|05/06/2025|100|2.8||porcentaje
93|431|2|01/06/2025|05/06/2025|100|2.5||porcentaje
93|432|2|01/06/2025|05/06/2025|100|2.7||porcentaje
93|435|2|01/06/2025|05/06/2025|100|2.4||porcentaje
93|439|2|01/06/2025|05/06/2025|100|2.8||porcentaje
93|441|2|01/06/2025|05/06/2025|100|2.2||porcentaje
93|442|2|01/06/2025|05/06/2025|100|2.9||porcentaje
93|445|2|01/06/2025|05/06/2025|100|2.8||porcentaje
93|450|2|01/06/2025|05/06/2025|100|2.9||porcentaje
94|320|2|01/06/2025|05/06/2025|100|2.5||porcentaje
94|321|2|01/06/2025|05/06/2025|100|2.3||porcentaje
94|325|2|01/06/2025|05/06/2025|100|2||porcentaje
94|329|2|01/06/2025|05/06/2025|100|2.4||porcentaje
94|331|2|01/06/2025|05/06/2025|100|2.5||porcentaje
94|332|2|01/06/2025|05/06/2025|100|3.3||porcentaje
93|429|2|01/06/2025|05/06/2025|100|3.8||porcentaje
93|430|2|01/06/2025|05/06/2025|100|3.7||porcentaje
93|436|2|01/06/2025|05/06/2025|100|3.1||porcentaje
93|437|2|01/06/2025|05/06/2025|100|3.9||porcentaje
93|440|2|01/06/2025|05/06/2025|100|3.5||porcentaje
93|446|2|01/06/2025|05/06/2025|100|3.8||porcentaje
93|447|2|01/06/2025|05/06/2025|100|3.4||porcentaje
94|319|2|01/06/2025|05/06/2025|100|3.4||porcentaje
94|322|2|01/06/2025|05/06/2025|100|3.9||porcentaje
94|324|2|01/06/2025|05/06/2025|100|3.8||porcentaje
94|326|2|01/06/2025|05/06/2025|100|3.1||porcentaje
94|328|2|01/06/2025|05/06/2025|100|3.8||porcentaje
94|333|2|01/06/2025|05/06/2025|100|3.6||porcentaje
94|335|2|01/06/2025|05/06/2025|100|3||porcentaje
94|340|2|01/06/2025|05/06/2025|100|3.4||porcentaje
94|345|2|01/06/2025|05/06/2025|100|3.1||porcentaje
94|354|2|01/06/2025|05/06/2025|100|4||porcentaje
94|355|2|01/06/2025|05/06/2025|100|3.5||porcentaje
94|364|2|01/06/2025|05/06/2025|100|3.6||porcentaje
94|366|2|01/06/2025|05/06/2025|100|3.9||porcentaje
94|367|2|01/06/2025|05/06/2025|100|3.9||porcentaje
94|370|2|01/06/2025|05/06/2025|100|4.2||porcentaje
93|438|2|01/06/2025|05/06/2025|100|4.9||porcentaje
93|448|2|01/06/2025|05/06/2025|100|4.5||porcentaje
93|449|2|01/06/2025|05/06/2025|100|4.5||porcentaje
94|318|2|01/06/2025|05/06/2025|100|4.6||porcentaje
94|323|2|01/06/2025|05/06/2025|100|4.1||porcentaje
94|327|2|01/06/2025|05/06/2025|100|4.5||porcentaje
94|336|2|01/06/2025|05/06/2025|100|4.3||porcentaje
94|365|2|01/06/2025|05/06/2025|100|2.7||porcentaje
94|377|2|01/06/2025|05/06/2025|100|2.2||porcentaje
94|378|2|01/06/2025|05/06/2025|100|2.9||porcentaje
94|388|2|01/06/2025|05/06/2025|100|2.1||porcentaje
94|389|2|01/06/2025|05/06/2025|100|2.3||porcentaje
94|394|2|01/06/2025|05/06/2025|100|2.2||porcentaje
94|395|2|01/06/2025|05/06/2025|100|2.1||porcentaje
94|402|2|01/06/2025|05/06/2025|100|2.3||porcentaje
94|403|2|01/06/2025|05/06/2025|100|2.7||porcentaje
94|407|2|01/06/2025|05/06/2025|100|2.3||porcentaje
94|408|2|01/06/2025|05/06/2025|100|2.3||porcentaje
94|416|2|01/06/2025|05/06/2025|100|2.8||porcentaje
94|417|2|01/06/2025|05/06/2025|100|2.5||porcentaje
94|419|2|01/06/2025|05/06/2025|100|2.2||porcentaje
94|431|2|01/06/2025|05/06/2025|100|2.8||porcentaje
94|432|2|01/06/2025|05/06/2025|100|2.9||porcentaje
94|435|2|01/06/2025|05/06/2025|100|2.1||porcentaje
94|439|2|01/06/2025|05/06/2025|100|2.8||porcentaje
94|441|2|01/06/2025|05/06/2025|100|2.3||porcentaje
94|442|2|01/06/2025|05/06/2025|100|3.4||porcentaje
94|371|2|01/06/2025|05/06/2025|100|3.7||porcentaje
94|376|2|01/06/2025|05/06/2025|100|3.5||porcentaje
94|380|2|01/06/2025|05/06/2025|100|3.5||porcentaje
94|382|2|01/06/2025|05/06/2025|100|3.5||porcentaje
94|386|2|01/06/2025|05/06/2025|100|3.8||porcentaje
94|387|2|01/06/2025|05/06/2025|100|3.5||porcentaje
94|391|2|01/06/2025|05/06/2025|100|3.7||porcentaje
94|392|2|01/06/2025|05/06/2025|100|3||porcentaje
94|396|2|01/06/2025|05/06/2025|100|3.2||porcentaje
94|397|2|01/06/2025|05/06/2025|100|3.2||porcentaje
94|399|2|01/06/2025|05/06/2025|100|3.9||porcentaje
94|406|2|01/06/2025|05/06/2025|100|3.6||porcentaje
94|410|2|01/06/2025|05/06/2025|100|3.6||porcentaje
94|412|2|01/06/2025|05/06/2025|100|3.7||porcentaje
94|413|2|01/06/2025|05/06/2025|100|3.9||porcentaje
94|425|2|01/06/2025|05/06/2025|100|3.8||porcentaje
94|428|2|01/06/2025|05/06/2025|100|4||porcentaje
94|429|2|01/06/2025|05/06/2025|100|3.6||porcentaje
94|430|2|01/06/2025|05/06/2025|100|3.1||porcentaje
94|436|2|01/06/2025|05/06/2025|100|4.8||porcentaje
94|374|2|01/06/2025|05/06/2025|100|4.6||porcentaje
94|375|2|01/06/2025|05/06/2025|100|4.1||porcentaje
94|381|2|01/06/2025|05/06/2025|100|4.7||porcentaje
94|385|2|01/06/2025|05/06/2025|100|4.5||porcentaje
94|393|2|01/06/2025|05/06/2025|100|4.2||porcentaje
94|398|2|01/06/2025|05/06/2025|100|4.8||porcentaje
94|404|2|01/06/2025|05/06/2025|100|4.7||porcentaje
94|411|2|01/06/2025|05/06/2025|100|4.2||porcentaje
94|422|2|01/06/2025|05/06/2025|100|4.5||porcentaje
94|423|2|01/06/2025|05/06/2025|100|4.7||porcentaje
94|424|2|01/06/2025|05/06/2025|100|4.9||porcentaje
94|426|2|01/06/2025|05/06/2025|100|4.2||porcentaje
94|438|2|01/06/2025|05/06/2025|100|3||porcentaje
95|352|2|01/06/2025|05/06/2025|100|2.6||porcentaje
94|450|2|01/06/2025|05/06/2025|100|2.6||porcentaje
95|320|2|01/06/2025|05/06/2025|100|2.4||porcentaje
95|321|2|01/06/2025|05/06/2025|100|2.1||porcentaje
95|325|2|01/06/2025|05/06/2025|100|2.8||porcentaje
95|329|2|01/06/2025|05/06/2025|100|2.4||porcentaje
95|331|2|01/06/2025|05/06/2025|100|2.4||porcentaje
95|332|2|01/06/2025|05/06/2025|100|2.3||porcentaje
95|334|2|01/06/2025|05/06/2025|100|2.5||porcentaje
95|337|2|01/06/2025|05/06/2025|100|3||porcentaje
95|338|2|01/06/2025|05/06/2025|100|2.7||porcentaje
95|342|2|01/06/2025|05/06/2025|100|2.8||porcentaje
95|344|2|01/06/2025|05/06/2025|100|2.4||porcentaje
95|346|2|01/06/2025|05/06/2025|100|2.8||porcentaje
95|349|2|01/06/2025|05/06/2025|100|2.9||porcentaje
95|350|2|01/06/2025|05/06/2025|100|3.2||porcentaje
94|446|2|01/06/2025|05/06/2025|100|3.9||porcentaje
94|447|2|01/06/2025|05/06/2025|100|3.1||porcentaje
95|319|2|01/06/2025|05/06/2025|100|3.3||porcentaje
95|322|2|01/06/2025|05/06/2025|100|3.2||porcentaje
95|324|2|01/06/2025|05/06/2025|100|3.9||porcentaje
95|326|2|01/06/2025|05/06/2025|100|4||porcentaje
95|328|2|01/06/2025|05/06/2025|100|3.5||porcentaje
95|333|2|01/06/2025|05/06/2025|100|3.8||porcentaje
95|335|2|01/06/2025|05/06/2025|100|4||porcentaje
95|340|2|01/06/2025|05/06/2025|100|3.3||porcentaje
95|345|2|01/06/2025|05/06/2025|100|3.5||porcentaje
95|354|2|01/06/2025|05/06/2025|100|3.6||porcentaje
95|355|2|01/06/2025|05/06/2025|100|3.9||porcentaje
95|364|2|01/06/2025|05/06/2025|100|3.5||porcentaje
95|366|2|01/06/2025|05/06/2025|100|3||porcentaje
95|367|2|01/06/2025|05/06/2025|100|3.4||porcentaje
95|370|2|01/06/2025|05/06/2025|100|3.6||porcentaje
95|371|2|01/06/2025|05/06/2025|100|3||porcentaje
95|376|2|01/06/2025|05/06/2025|100|3.1||porcentaje
95|380|2|01/06/2025|05/06/2025|100|3.8||porcentaje
95|382|2|01/06/2025|05/06/2025|100|3.5||porcentaje
95|386|2|01/06/2025|05/06/2025|100|3.3||porcentaje
95|387|2|01/06/2025|05/06/2025|100|4.7||porcentaje
94|448|2|01/06/2025|05/06/2025|100|4.7||porcentaje
94|449|2|01/06/2025|05/06/2025|100|4.5||porcentaje
95|318|2|01/06/2025|05/06/2025|100|4.2||porcentaje
95|323|2|01/06/2025|05/06/2025|100|4.2||porcentaje
95|327|2|01/06/2025|05/06/2025|100|4.1||porcentaje
95|336|2|01/06/2025|05/06/2025|100|4.1||porcentaje
95|365|2|01/06/2025|05/06/2025|100|4.1||porcentaje
95|374|2|01/06/2025|05/06/2025|100|4.1||porcentaje
95|375|2|01/06/2025|05/06/2025|100|4||porcentaje
95|381|2|01/06/2025|05/06/2025|100|4.5||porcentaje
95|385|2|01/06/2025|05/06/2025|100|2.2||porcentaje
95|388|2|01/06/2025|05/06/2025|100|2.8||porcentaje
95|389|2|01/06/2025|05/06/2025|100|2.7||porcentaje
95|394|2|01/06/2025|05/06/2025|100|2.6||porcentaje
95|395|2|01/06/2025|05/06/2025|100|2.2||porcentaje
95|402|2|01/06/2025|05/06/2025|100|2.9||porcentaje
95|403|2|01/06/2025|05/06/2025|100|2.9||porcentaje
95|407|2|01/06/2025|05/06/2025|100|2.9||porcentaje
95|408|2|01/06/2025|05/06/2025|100|2.1||porcentaje
95|416|2|01/06/2025|05/06/2025|100|3||porcentaje
95|417|2|01/06/2025|05/06/2025|100|2||porcentaje
95|419|2|01/06/2025|05/06/2025|100|2.9||porcentaje
95|431|2|01/06/2025|05/06/2025|100|2.4||porcentaje
95|432|2|01/06/2025|05/06/2025|100|2.5||porcentaje
95|435|2|01/06/2025|05/06/2025|100|2.3||porcentaje
95|439|2|01/06/2025|05/06/2025|100|3.4||porcentaje
95|391|2|01/06/2025|05/06/2025|100|3.2||porcentaje
95|392|2|01/06/2025|05/06/2025|100|3.7||porcentaje
95|396|2|01/06/2025|05/06/2025|100|3.3||porcentaje
95|397|2|01/06/2025|05/06/2025|100|4||porcentaje
95|399|2|01/06/2025|05/06/2025|100|3.7||porcentaje
95|406|2|01/06/2025|05/06/2025|100|3.8||porcentaje
95|410|2|01/06/2025|05/06/2025|100|3.7||porcentaje
95|412|2|01/06/2025|05/06/2025|100|3.6||porcentaje
95|413|2|01/06/2025|05/06/2025|100|3.6||porcentaje
95|425|2|01/06/2025|05/06/2025|100|4||porcentaje
95|428|2|01/06/2025|05/06/2025|100|3.8||porcentaje
95|429|2|01/06/2025|05/06/2025|100|3.8||porcentaje
95|430|2|01/06/2025|05/06/2025|100|3.3||porcentaje
95|436|2|01/06/2025|05/06/2025|100|3.1||porcentaje
95|437|2|01/06/2025|05/06/2025|100|3.6||porcentaje
95|440|2|01/06/2025|05/06/2025|100|3.4||porcentaje
95|446|2|01/06/2025|05/06/2025|100|3.7||porcentaje
95|447|2|01/06/2025|05/06/2025|100|3.5||porcentaje
96|319|2|01/06/2025|05/06/2025|100|3.7||porcentaje
96|322|2|01/06/2025|05/06/2025|100|3.2||porcentaje
96|324|2|01/06/2025|05/06/2025|100|3.5||porcentaje
96|326|2|01/06/2025|05/06/2025|100|4.4||porcentaje
95|393|2|01/06/2025|05/06/2025|100|4.6||porcentaje
95|398|2|01/06/2025|05/06/2025|100|4.8||porcentaje
95|404|2|01/06/2025|05/06/2025|100|4.1||porcentaje
95|411|2|01/06/2025|05/06/2025|100|4.5||porcentaje
95|422|2|01/06/2025|05/06/2025|100|4.3||porcentaje
95|423|2|01/06/2025|05/06/2025|100|4.5||porcentaje
95|424|2|01/06/2025|05/06/2025|100|4.7||porcentaje
95|426|2|01/06/2025|05/06/2025|100|5||porcentaje
95|438|2|01/06/2025|05/06/2025|100|4.8||porcentaje
95|448|2|01/06/2025|05/06/2025|100|4.7||porcentaje
95|449|2|01/06/2025|05/06/2025|100|4.5||porcentaje
96|318|2|01/06/2025|05/06/2025|100|4||porcentaje
96|323|2|01/06/2025|05/06/2025|100|5||porcentaje
96|327|2|01/06/2025|05/06/2025|100|5||porcentaje
96|352|2|01/06/2025|05/06/2025|100|2.8||porcentaje
96|331|2|01/06/2025|05/06/2025|100|2.3||porcentaje
96|332|2|01/06/2025|05/06/2025|100|3||porcentaje
96|334|2|01/06/2025|05/06/2025|100|2.1||porcentaje
96|337|2|01/06/2025|05/06/2025|100|2.5||porcentaje
96|338|2|01/06/2025|05/06/2025|100|2.5||porcentaje
96|342|2|01/06/2025|05/06/2025|100|2.8||porcentaje
96|344|2|01/06/2025|05/06/2025|100|2.1||porcentaje
96|346|2|01/06/2025|05/06/2025|100|2.3||porcentaje
96|349|2|01/06/2025|05/06/2025|100|2.8||porcentaje
96|350|2|01/06/2025|05/06/2025|100|5||porcentaje
96|336|2|01/06/2025|05/06/2025|100|2.1||porcentaje
96|356|2|01/06/2025|05/06/2025|100|2.6||porcentaje
96|357|2|01/06/2025|05/06/2025|100|2.4||porcentaje
96|359|2|01/06/2025|05/06/2025|100|2.7||porcentaje
96|360|2|01/06/2025|05/06/2025|100|2.1||porcentaje
96|361|2|01/06/2025|05/06/2025|100|2.8||porcentaje
96|368|2|01/06/2025|05/06/2025|100|3.9||porcentaje
96|333|2|01/06/2025|05/06/2025|100|3.4||porcentaje
96|335|2|01/06/2025|05/06/2025|100|3.3||porcentaje
96|340|2|01/06/2025|05/06/2025|100|3||porcentaje
96|345|2|01/06/2025|05/06/2025|100|3.7||porcentaje
96|354|2|01/06/2025|05/06/2025|100|3.6||porcentaje
96|355|2|01/06/2025|05/06/2025|100|3.2||porcentaje
96|364|2|01/06/2025|05/06/2025|100|3.2||porcentaje
96|366|2|01/06/2025|05/06/2025|100|3.8||porcentaje
96|367|2|01/06/2025|05/06/2025|100|3.7||porcentaje
96|370|2|01/06/2025|05/06/2025|100|3.2||porcentaje
96|371|2|01/06/2025|05/06/2025|100|3.4||porcentaje
96|376|2|01/06/2025|05/06/2025|100|3.8||porcentaje
96|380|2|01/06/2025|05/06/2025|100|3.5||porcentaje
96|382|2|01/06/2025|05/06/2025|100|3.2||porcentaje
96|386|2|01/06/2025|05/06/2025|100|4||porcentaje
96|387|2|01/06/2025|05/06/2025|100|3.2||porcentaje
96|391|2|01/06/2025|05/06/2025|100|3.9||porcentaje
96|392|2|01/06/2025|05/06/2025|100|3.7||porcentaje
96|396|2|01/06/2025|05/06/2025|100|3.6||porcentaje
96|397|2|01/06/2025|05/06/2025|100|3.9||porcentaje
96|399|2|01/06/2025|05/06/2025|100|3.7||porcentaje
96|353|2|01/06/2025|05/06/2025|100|4.2||porcentaje
96|365|2|01/06/2025|05/06/2025|100|4.2||porcentaje
96|374|2|01/06/2025|05/06/2025|100|4.1||porcentaje
96|375|2|01/06/2025|05/06/2025|100|4.1||porcentaje
96|381|2|01/06/2025|05/06/2025|100|4.7||porcentaje
96|385|2|01/06/2025|05/06/2025|100|4||porcentaje
96|393|2|01/06/2025|05/06/2025|100|4.2||porcentaje
96|398|2|01/06/2025|05/06/2025|100|5||porcentaje
96|404|2|01/06/2025|05/06/2025|100|2.7||porcentaje
96|407|2|01/06/2025|05/06/2025|100|2.3||porcentaje
96|408|2|01/06/2025|05/06/2025|100|2.7||porcentaje
96|416|2|01/06/2025|05/06/2025|100|2.6||porcentaje
96|417|2|01/06/2025|05/06/2025|100|2.1||porcentaje
96|419|2|01/06/2025|05/06/2025|100|2.8||porcentaje
96|431|2|01/06/2025|05/06/2025|100|2.3||porcentaje
96|432|2|01/06/2025|05/06/2025|100|2.7||porcentaje
96|435|2|01/06/2025|05/06/2025|100|2.4||porcentaje
96|439|2|01/06/2025|05/06/2025|100|2.9||porcentaje
96|441|2|01/06/2025|05/06/2025|100|2.9||porcentaje
96|442|2|01/06/2025|05/06/2025|100|2.8||porcentaje
96|445|2|01/06/2025|05/06/2025|100|2.4||porcentaje
96|450|2|01/06/2025|05/06/2025|100|2.7||porcentaje
97|320|2|01/06/2025|05/06/2025|100|2.3||porcentaje
